"","Date","Longitude_sat","Latitude_sat","Code","station","Longitude_BPV","Latitude_BPV","NewDate"
"2306",2016-04-30 11:00:00,70.375,-6.625,"152293","GPS",72.25,-5.31933,"2016-04-30"
"2307",2016-04-30 11:00:00,70.375,-6.625,"152293","GPS",72.25,-5.31933,"2016-04-30"
"2308",2016-04-30 13:00:00,70.375,-6.625,"152293","GPS",72.25,-5.31933,"2016-04-30"
"2309",2016-04-30 13:00:00,70.375,-6.625,"152293","GPS",72.25,-5.31933,"2016-04-30"
"2310",2016-04-30 13:00:00,70.375,-6.625,"152293","GPS",72.25,-5.31933,"2016-04-30"
"2311",2016-04-30 13:00:00,70.375,-6.625,"152293","GPS",72.25,-5.31933,"2016-04-30"
"2312",2016-04-30 15:00:00,70.375,-6.625,"152293","GPS",72.25,-5.31933,"2016-04-30"
"2313",2016-04-30 15:00:00,70.375,-6.625,"152293","GPS",72.250335,-5.319330000091,"2016-04-30"
"2314",2016-04-30 17:00:00,70.375,-6.625,"152293","GPS",72.25067,-5.31933,"2016-04-30"
"2315",2016-04-30 17:00:00,70.375,-6.625,"152293","GPS",72.25067,-5.31933,"2016-04-30"
"2316",2016-04-30 21:00:00,70.375,-6.625,"152293","GPS",72.25067,-5.31933,"2016-04-30"
"2317",2016-04-30 21:00:00,70.375,-6.625,"152293","GPS",72.250335,-5.319330000091,"2016-04-30"
"2318",2016-05-01 01:00:00,70.375,-6.625,"152293","GPS",72.25,-5.31933,"2016-05-01"
"2319",2016-05-01 01:00:00,70.375,-6.625,"152293","GPS",72.25,-5.31933,"2016-05-01"
"2320",2016-05-01 01:00:00,70.375,-6.625,"152293","GPS",72.25,-5.31933,"2016-05-01"
"2321",2016-05-01 01:00:00,70.375,-6.625,"152293","GPS",72.25,-5.31933,"2016-05-01"
"2322",2016-05-01 03:00:00,70.375,-6.625,"152293","GPS",72.25,-5.31933,"2016-05-01"
"2323",2016-05-01 03:00:00,70.375,-6.625,"152293","GPS",72.25,-5.31933,"2016-05-01"
"2324",2016-05-01 05:00:00,70.375,-6.625,"152293","GPS",72.25,-5.31933,"2016-05-01"
"2325",2016-05-01 05:00:00,70.375,-6.625,"152293","GPS",72.25,-5.31933,"2016-05-01"
"2326",2016-05-01 09:00:00,70.375,-6.625,"152293","GPS",72.25,-5.31867,"2016-05-01"
"2327",2016-05-01 09:00:00,70.375,-6.625,"152293","GPS",72.2496649994594,-5.31767000010715,"2016-05-01"
"2328",2016-05-01 11:00:00,70.375,-6.625,"152293","GPS",72.24933,-5.31667,"2016-05-01"
"2329",2016-05-01 11:00:00,70.375,-6.625,"152293","GPS",72.3140110055838,-5.20900350557669,"2016-05-01"
"2330",2016-05-01 13:00:00,70.375,-6.625,"152293","GPS",72.433680378538,-4.97633253316803,"2016-05-01"
"2331",2016-05-01 13:00:00,70.375,-6.625,"152293","GPS",72.37867,-5.10133,"2016-05-01"
"2332",2016-05-01 13:00:00,70.375,-6.625,"152293","GPS",72.433680378538,-4.97633253316803,"2016-05-01"
"2333",2016-05-01 13:00:00,70.375,-6.625,"152293","GPS",72.37867,-5.10133,"2016-05-01"
"2334",2016-05-01 17:00:00,70.375,-6.625,"152293","GPS",72.41,-4.68267,"2016-05-01"
"2335",2016-05-01 17:00:00,70.375,-6.625,"152293","GPS",72.3650071060994,-4.79133665299303,"2016-05-01"
"2336",2016-05-01 21:00:00,70.375,-6.675,"152293","GPS",72.1510125917931,-5.22000633873659,"2016-05-01"
"2337",2016-05-01 21:00:00,70.375,-6.675,"152293","GPS",72.23933,-5.13,"2016-05-01"
"2338",2016-05-02 01:00:00,70.375,-6.825,"152293","GPS",72.0209936257789,-5.65900105036641,"2016-05-02"
"2339",2016-05-02 01:00:00,70.375,-6.825,"152293","GPS",71.99067,-5.53667,"2016-05-02"
"2340",2016-05-02 01:00:00,70.375,-6.825,"152293","GPS",72.0209936257789,-5.65900105036641,"2016-05-02"
"2341",2016-05-02 01:00:00,70.375,-6.825,"152293","GPS",71.99067,-5.53667,"2016-05-02"
"2342",2016-05-02 03:00:00,70.375,-6.85,"152293","GPS",72.05133,-5.78133,"2016-05-02"
"2343",2016-05-02 03:00:00,70.375,-6.85,"152293","GPS",72.0190035954505,-5.84400099979991,"2016-05-02"
"2344",2016-05-02 03:00:00,70.375,-6.85,"152293","GPS",72.05133,-5.78133,"2016-05-02"
"2345",2016-05-02 03:00:00,70.375,-6.85,"152293","GPS",72.0190035954505,-5.84400099979991,"2016-05-02"
"2346",2016-05-02 05:00:00,70.375,-6.85,"152293","GPS",71.862340223803,-5.93001396536462,"2016-05-02"
"2347",2016-05-02 05:00:00,70.375,-6.85,"152293","GPS",71.98667,-5.90667,"2016-05-02"
"2348",2016-05-02 09:00:00,70.375,-6.875,"152293","GPS",71.49333,-6.02333,"2016-05-02"
"2349",2016-05-02 09:00:00,70.375,-6.875,"152293","GPS",71.5329928960319,-6.11966663780476,"2016-05-02"
"2350",2016-05-02 11:00:00,70.375,-6.875,"152293","GPS",71.57267,-6.216,"2016-05-02"
"2351",2016-05-02 11:00:00,70.375,-6.875,"152293","GPS",71.7013328917074,-6.22468067696659,"2016-05-02"
"2352",2016-05-02 13:00:00,70.375,-6.875,"152293","GPS",71.9653366206155,-6.22701735007985,"2016-05-02"
"2353",2016-05-02 13:00:00,70.375,-6.875,"152293","GPS",71.83,-6.23333,"2016-05-02"
"2354",2016-05-02 17:00:00,70.375,-6.875,"152293","GPS",72.3503400382354,-6.32733574434382,"2016-05-02"
"2355",2016-05-02 17:00:00,70.375,-6.875,"152293","GPS",72.37267,-6.21,"2016-05-02"
"2356",2016-05-05 05:00:00,70.35,-6.625,"152293","GPS",71.3346756725624,-7.08233580171174,"2016-05-05"
"2357",2016-05-05 05:00:00,70.35,-6.625,"152293","GPS",71.31467,-7.214,"2016-05-05"
"2358",2016-05-05 21:00:00,70.15,-6.625,"152293","GPS",71.6896595171963,-6.23168094721215,"2016-05-05"
"2359",2016-05-05 21:00:00,70.15,-6.625,"152293","GPS",71.56,-6.20933,"2016-05-05"
"2360",2016-05-06 05:00:00,70.15,-6.625,"152293","GPS",71.4213336096452,-6.63434013187694,"2016-05-06"
"2361",2016-05-06 05:00:00,70.15,-6.625,"152293","GPS",71.49267,-6.644,"2016-05-06"
"2362",2016-05-18 07:00:00,71.85,-5.425,"160267","GPS",71.286,-6.292,"2016-05-18"
"2363",2016-05-18 07:00:00,71.85,-5.425,"160267","GPS",71.3826773086916,-6.22467393355332,"2016-05-18"
"2364",2016-06-02 00:00:00,71.825,-5.475,"160267","GPS",71.682,-5.35733,"2016-06-02"
"2365",2016-06-02 12:00:00,71.825,-5.475,"160267","GPS",71.49933,-3.82500018032702,"2016-06-02"
"2366",2016-06-02 12:00:00,71.825,-5.475,"160267","GPS",71.49933,-3.94933,"2016-06-02"
"2367",2016-06-03 00:00:00,71.825,-5.475,"160267","GPS",71.49933,-2.44733,"2016-06-03"
"2368",2016-06-03 12:00:00,71.825,-5.475,"160267","GPS",71.4990000100814,-0.875335035625717,"2016-06-03"
"2369",2016-06-03 12:00:00,71.825,-5.475,"160267","GPS",71.49867,-0.99067,"2016-06-03"
"2370",2016-06-04 00:00:00,71.825,-5.475,"160267","GPS",71.49733,0.47267,"2016-06-04"
"2371",2016-06-04 12:00:00,71.825,-5.45,"160267","GPS",71.4989999162167,2.14000010971542,"2016-06-04"
"2372",2016-06-04 12:00:00,71.825,-5.45,"160267","GPS",71.498,2.01067,"2016-06-04"
"2373",2016-06-05 00:00:00,71.85,-5.45,"160267","GPS",71.492,3.56267,"2016-06-05"
"2374",2016-06-05 06:00:00,71.85,-5.425,"160267","GPS",71.503000550971,4.50900025405588,"2016-06-05"
"2375",2016-06-05 06:00:00,71.85,-5.425,"160267","GPS",71.506,4.37467,"2016-06-05"
"2376",2016-06-05 12:00:00,71.85,-5.45,"160267","GPS",71.504,5.17867,"2016-06-05"
"2377",2016-06-05 12:00:00,71.85,-5.45,"160267","GPS",71.5023353477793,5.30833527369748,"2016-06-05"
"2378",2016-06-06 00:00:00,71.85,-5.475,"160267","GPS",71.50267,6.64867,"2016-06-06"
"2379",2016-06-06 12:00:00,71.85,-5.475,"160267","GPS",71.50067,8.09,"2016-06-06"
"2380",2016-06-06 12:00:00,71.85,-5.475,"160267","GPS",71.5026693657339,8.21666540275939,"2016-06-06"
"2381",2016-06-07 00:00:00,71.85,-5.475,"160267","GPS",71.50333,9.622,"2016-06-07"
"2382",2016-06-07 12:00:00,71.85,-5.5,"160267","GPS",71.49867,11.09267,"2016-06-07"
"2383",2016-06-07 12:00:00,71.85,-5.5,"160267","GPS",71.4996695793924,11.2150005021488,"2016-06-07"
"2384",2016-06-08 00:00:00,71.875,-5.5,"160267","GPS",71.498,12.63,"2016-06-08"
"2385",2016-06-08 12:00:00,71.875,-5.5,"160267","GPS",71.500334831949,14.2366705433909,"2016-06-08"
"2386",2016-06-08 12:00:00,71.875,-5.5,"160267","GPS",71.5,14.12267,"2016-06-08"
"2387",2016-06-09 00:00:00,71.875,-5.525,"160267","GPS",71.50267,15.676,"2016-06-09"
"2388",2016-06-09 12:00:00,71.875,-5.525,"160267","GPS",71.3053457505604,17.1893364340113,"2016-06-09"
"2389",2016-06-09 12:00:00,71.875,-5.525,"160267","GPS",71.324,17.082,"2016-06-09"
"2390",2016-06-10 00:00:00,71.875,-5.525,"160267","GPS",71.10267,18.38667,"2016-06-10"
"2391",2016-06-10 12:00:00,71.9,-5.55,"160267","GPS",71.3556130547839,19.9110428315839,"2016-06-10"
"2392",2016-06-10 12:00:00,71.9,-5.55,"160267","GPS",71.23267,19.83733,"2016-06-10"
"2393",2016-06-11 00:00:00,71.9,-5.55,"160267","GPS",71.95467,21.01267,"2016-06-11"
"2394",2016-06-11 12:00:00,71.9,-5.55,"160267","GPS",72.38267,21.7110000000066,"2016-06-11"
"2395",2016-06-11 12:00:00,71.9,-5.55,"160267","GPS",72.38267,21.71067,"2016-06-11"
"2396",2016-06-12 00:00:00,71.9,-5.575,"160267","GPS",72.38333,21.70867,"2016-06-12"
"2397",2016-06-12 12:00:00,71.9,-5.575,"160267","GPS",72.38267,21.71067,"2016-06-12"
"2398",2016-06-12 12:00:00,71.9,-5.575,"160267","GPS",72.38267,21.7110000000066,"2016-06-12"
"2399",2016-06-13 00:00:00,71.9,-5.6,"160267","GPS",72.38333,21.70933,"2016-06-13"
"2400",2016-06-13 12:00:00,71.9,-5.6,"160267","GPS",72.37733,21.526,"2016-06-13"
"2401",2016-06-13 12:00:00,71.9,-5.6,"160267","GPS",72.3066333478293,21.4603501817593,"2016-06-13"
"2402",2016-06-14 00:00:00,71.925,-5.6,"160267","GPS",72.23467,21.39333,"2016-06-14"
"2403",2016-06-14 12:00:00,71.925,-5.625,"160267","GPS",72.205665,21.4173300003349,"2016-06-14"
"2404",2016-06-14 12:00:00,71.925,-5.625,"160267","GPS",72.20533,21.41733,"2016-06-14"
"2405",2016-06-15 00:00:00,71.925,-5.625,"160267","GPS",72.20533,21.41733,"2016-06-15"
"2406",2018-03-15 00:00:00,71.725,-3.675,"144162","GPS",71.49316667,-6.133733333,"2018-03-15"
"2407",2018-03-15 01:00:00,72.5,-2.95,"144161","GPS",71.4927,-6.133566667,"2018-03-15"
"2408",2018-03-15 01:00:00,71.725,-3.675,"144162","GPS",71.4927,-6.133566667,"2018-03-15"
"2409",2018-03-15 02:00:00,72.5,-2.95,"144161","GPS",71.49253333,-6.133533333,"2018-03-15"
"2410",2018-03-15 12:00:00,71.825,-3.625,"144162","GPS",71.48773333,-6.142683333,"2018-03-15"
"2411",2018-03-15 12:00:00,72.475,-3,"144161","GPS",71.48773333,-6.142683333,"2018-03-15"
"2412",2018-03-15 13:00:00,71.825,-3.625,"144162","GPS",71.48768333,-6.142916667,"2018-03-15"
"2413",2018-03-15 13:00:00,72.475,-3,"144161","GPS",71.48768333,-6.142916667,"2018-03-15"
"2414",2018-03-16 00:00:00,72.45,-3.05,"144161","GPS",71.49361667,-6.133066667,"2018-03-16"
"2415",2018-03-16 00:00:00,71.825,-3.575,"144162","GPS",71.49361667,-6.133066667,"2018-03-16"
"2416",2018-03-16 01:00:00,72.45,-3.05,"144161","GPS",71.53943333,-6.155583333,"2018-03-16"
"2417",2018-03-16 12:00:00,71.85,-3.45,"144162","GPS",71.53908333,-6.156266667,"2018-03-16"
"2418",2018-03-16 12:00:00,72.425,-3.05,"144161","GPS",71.53908333,-6.156266667,"2018-03-16"
"2419",2018-03-16 13:00:00,72.425,-3.05,"144161","GPS",71.53913333,-6.156116667,"2018-03-16"
"2420",2018-03-17 00:00:00,72.15,-7.125,"173618","GPS",71.48758333,-6.134966667,"2018-03-17"
"2421",2018-03-17 00:00:00,71.85,-3.4,"144162","GPS",71.48758333,-6.134966667,"2018-03-17"
"2422",2018-03-17 00:00:00,72.4,-3.075,"144161","GPS",71.48758333,-6.134966667,"2018-03-17"
"2423",2018-03-17 01:00:00,72.4,-3.075,"144161","GPS",71.53916667,-6.156183333,"2018-03-17"
"2424",2018-03-17 06:00:00,72.125,-7.125,"144163","GPS",71.53915,-6.156133333,"2018-03-17"
"2425",2018-03-17 06:00:00,72.125,-7.125,"144159","GPS",71.53915,-6.156133333,"2018-03-17"
"2426",2018-03-17 06:00:00,72.125,-7.125,"144160","GPS",71.53915,-6.156133333,"2018-03-17"
"2427",2018-03-17 08:00:00,72.125,-7.125,"144158","GPS",71.5394,-6.155683333,"2018-03-17"
"2428",2018-03-17 10:00:00,72.15,-7.125,"144156","GPS",71.53913333,-6.1562,"2018-03-17"
"2429",2018-03-17 12:00:00,72.15,-7.125,"144156","GPS",71.53928333,-6.155966667,"2018-03-17"
"2430",2018-03-17 12:00:00,72.15,-7.125,"144163","GPS",71.53928333,-6.155966667,"2018-03-17"
"2431",2018-03-17 12:00:00,72.1,-7.125,"144158","GPS",71.53928333,-6.155966667,"2018-03-17"
"2432",2018-03-17 12:00:00,72.125,-7.125,"144159","GPS",71.53928333,-6.155966667,"2018-03-17"
"2433",2018-03-17 12:00:00,72.375,-3.1,"144161","GPS",71.53928333,-6.155966667,"2018-03-17"
"2434",2018-03-17 12:00:00,71.875,-3.45,"144162","GPS",71.53928333,-6.155966667,"2018-03-17"
"2435",2018-03-17 12:00:00,72.125,-7.125,"144160","GPS",71.53928333,-6.155966667,"2018-03-17"
"2436",2018-03-17 12:00:00,72.15,-7.125,"173618","GPS",71.53928333,-6.155966667,"2018-03-17"
"2437",2018-03-17 13:00:00,72.375,-3.1,"144161","GPS",71.53951667,-6.155533333,"2018-03-17"
"2438",2018-03-17 20:00:00,72.125,-7.125,"144159","GPS",71.5394,-6.155783333,"2018-03-17"
"2439",2018-03-18 00:00:00,72.05,-3.125,"144161","GPS",71.5392,-6.156033333,"2018-03-18"
"2440",2018-03-18 00:00:00,72,-7.125,"144158","GPS",71.5392,-6.156033333,"2018-03-18"
"2441",2018-03-18 00:00:00,72.125,-7.125,"144156","GPS",71.5392,-6.156033333,"2018-03-18"
"2442",2018-03-18 00:00:00,72.15,-7.125,"173618","GPS",71.5392,-6.156033333,"2018-03-18"
"2443",2018-03-18 00:00:00,71.875,-3.5,"144162","GPS",71.5392,-6.156033333,"2018-03-18"
"2444",2018-03-18 00:00:00,72.125,-7.125,"144160","GPS",71.5392,-6.156033333,"2018-03-18"
"2445",2018-03-18 00:00:00,72.125,-7.125,"144159","GPS",71.5392,-6.156033333,"2018-03-18"
"2446",2018-03-18 00:00:00,72.225,-7.125,"144163","GPS",71.5392,-6.156033333,"2018-03-18"
"2447",2018-03-18 01:00:00,72.125,-7.125,"144156","GPS",71.53913333,-6.1562,"2018-03-18"
"2448",2018-03-18 01:00:00,72.125,-7.125,"144159","GPS",71.53913333,-6.1562,"2018-03-18"
"2449",2018-03-18 01:00:00,72.225,-7.125,"144163","GPS",71.53913333,-6.1562,"2018-03-18"
"2450",2018-03-18 01:00:00,72,-7.125,"144158","GPS",71.53913333,-6.1562,"2018-03-18"
"2451",2018-03-18 01:00:00,72.125,-7.125,"144156","GPS",71.53913333,-6.1562,"2018-03-18"
"2452",2018-03-18 01:00:00,72.025,-3.125,"144161","GPS",71.53913333,-6.1562,"2018-03-18"
"2453",2018-03-18 01:00:00,72.125,-7.125,"144160","GPS",71.53913333,-6.1562,"2018-03-18"
"2454",2018-03-18 01:00:00,72.225,-7.125,"144163","GPS",71.53913333,-6.1562,"2018-03-18"
"2455",2018-03-18 02:00:00,72.125,-7.125,"144159","GPS",71.53913333,-6.156266667,"2018-03-18"
"2456",2018-03-18 04:00:00,72.125,-7.125,"144158","GPS",71.53915,-6.156316667,"2018-03-18"
"2457",2018-03-18 08:00:00,72.125,-7.125,"144160","GPS",71.5393,-6.1559,"2018-03-18"
"2458",2018-03-18 11:00:00,72.15,-7.125,"144163","GPS",71.53935,-6.155733333,"2018-03-18"
"2459",2018-03-18 12:00:00,71.9,-3.575,"144162","GPS",71.53935,-6.1557,"2018-03-18"
"2460",2018-03-18 12:00:00,72.55,-7.125,"144158","GPS",71.53935,-6.1557,"2018-03-18"
"2461",2018-03-18 12:00:00,72.125,-7.125,"144160","GPS",71.53935,-6.1557,"2018-03-18"
"2462",2018-03-18 12:00:00,72.125,-7.125,"144159","GPS",71.53935,-6.1557,"2018-03-18"
"2463",2018-03-18 12:00:00,72.15,-3.15,"144161","GPS",71.53935,-6.1557,"2018-03-18"
"2464",2018-03-18 12:00:00,72.15,-7.125,"144163","GPS",71.53935,-6.1557,"2018-03-18"
"2465",2018-03-18 12:00:00,72.125,-7.125,"144156","GPS",71.53935,-6.1557,"2018-03-18"
"2466",2018-03-18 12:00:00,72.15,-7.125,"173618","GPS",71.53935,-6.1557,"2018-03-18"
"2467",2018-03-18 13:00:00,72.125,-7.125,"144160","GPS",71.53918333,-6.156066667,"2018-03-18"
"2468",2018-03-18 13:00:00,72.125,-7.125,"144156","GPS",71.53918333,-6.156066667,"2018-03-18"
"2469",2018-03-18 13:00:00,72.125,-7.125,"144159","GPS",71.53918333,-6.156066667,"2018-03-18"
"2470",2018-03-18 13:00:00,72.15,-7.125,"144163","GPS",71.53918333,-6.156066667,"2018-03-18"
"2471",2018-03-18 13:00:00,72.55,-7.125,"144158","GPS",71.53918333,-6.156066667,"2018-03-18"
"2472",2018-03-18 13:00:00,72.15,-3.15,"144161","GPS",71.53918333,-6.156066667,"2018-03-18"
"2473",2018-03-19 00:00:00,72.125,-7.125,"144160","GPS",71.53915,-6.15605,"2018-03-19"
"2474",2018-03-19 00:00:00,71.925,-3.65,"144162","GPS",71.53915,-6.15605,"2018-03-19"
"2475",2018-03-19 00:00:00,72.125,-7.125,"144156","GPS",71.53915,-6.15605,"2018-03-19"
"2476",2018-03-19 00:00:00,72.175,-7.15,"144158","GPS",71.53915,-6.15605,"2018-03-19"
"2477",2018-03-19 00:00:00,72.175,-3.175,"144161","GPS",71.53915,-6.15605,"2018-03-19"
"2478",2018-03-19 00:00:00,72.125,-7.125,"144160","GPS",71.53915,-6.15605,"2018-03-19"
"2479",2018-03-19 00:00:00,72.125,-7.125,"144159","GPS",71.53915,-6.15605,"2018-03-19"
"2480",2018-03-19 00:00:00,72.15,-7.125,"173618","GPS",71.53915,-6.15605,"2018-03-19"
"2481",2018-03-19 00:00:00,71.95,-7.125,"144163","GPS",71.53915,-6.15605,"2018-03-19"
"2482",2018-03-19 01:00:00,72.175,-7.15,"144158","GPS",71.53913333,-6.156116667,"2018-03-19"
"2483",2018-03-19 01:00:00,72.125,-7.125,"144159","GPS",71.53913333,-6.156116667,"2018-03-19"
"2484",2018-03-19 01:00:00,71.95,-7.125,"144163","GPS",71.53913333,-6.156116667,"2018-03-19"
"2485",2018-03-19 01:00:00,72.125,-7.125,"144159","GPS",71.53913333,-6.156116667,"2018-03-19"
"2486",2018-03-19 01:00:00,72.175,-3.175,"144161","GPS",71.53913333,-6.156116667,"2018-03-19"
"2487",2018-03-19 04:00:00,72.125,-7.125,"144160","GPS",71.53915,-6.156216667,"2018-03-19"
"2488",2018-03-19 05:00:00,72.125,-7.125,"144159","GPS",71.53923333,-6.1561,"2018-03-19"
"2489",2018-03-19 06:00:00,72.125,-7.125,"144158","GPS",71.53928333,-6.155883333,"2018-03-19"
"2490",2018-03-19 08:00:00,72.15,-7.125,"144163","GPS",71.53926667,-6.155783333,"2018-03-19"
"2491",2018-03-19 12:00:00,72.375,-7.125,"144158","GPS",71.53916667,-6.156116667,"2018-03-19"
"2492",2018-03-19 12:00:00,71.925,-3.725,"144162","GPS",71.53916667,-6.156116667,"2018-03-19"
"2493",2018-03-19 12:00:00,72.225,-3.05,"144161","GPS",71.53916667,-6.156116667,"2018-03-19"
"2494",2018-03-19 12:00:00,72.15,-7.125,"173618","GPS",71.53916667,-6.156116667,"2018-03-19"
"2495",2018-03-19 12:00:00,72.375,-7.125,"144163","GPS",71.53916667,-6.156116667,"2018-03-19"
"2496",2018-03-19 12:00:00,72.125,-7.125,"144156","GPS",71.53916667,-6.156116667,"2018-03-19"
"2497",2018-03-19 12:00:00,72.125,-7.125,"144159","GPS",71.53916667,-6.156116667,"2018-03-19"
"2498",2018-03-19 12:00:00,72.375,-5.375,"144157","GPS",71.53916667,-6.156116667,"2018-03-19"
"2499",2018-03-19 12:00:00,72.125,-7.125,"144160","GPS",71.53916667,-6.156116667,"2018-03-19"
"2500",2018-03-19 13:00:00,72.375,-7.125,"144163","GPS",71.53913333,-6.1562,"2018-03-19"
"2501",2018-03-19 13:00:00,72.125,-7.125,"144159","GPS",71.53913333,-6.1562,"2018-03-19"
"2502",2018-03-19 13:00:00,72.125,-7.125,"144156","GPS",71.53913333,-6.1562,"2018-03-19"
"2503",2018-03-19 13:00:00,72.4,-7.125,"144158","GPS",71.53913333,-6.1562,"2018-03-19"
"2504",2018-03-19 13:00:00,72.225,-3.05,"144161","GPS",71.53913333,-6.1562,"2018-03-19"
"2505",2018-03-19 13:00:00,72.125,-7.125,"144160","GPS",71.53913333,-6.1562,"2018-03-19"
"2506",2018-03-20 00:00:00,72.125,-7.125,"144159","GPS",71.53918333,-6.156033333,"2018-03-20"
"2507",2018-03-20 00:00:00,72.2,-7.125,"144158","GPS",71.53918333,-6.156033333,"2018-03-20"
"2508",2018-03-20 00:00:00,72.15,-7.125,"173618","GPS",71.53918333,-6.156033333,"2018-03-20"
"2509",2018-03-20 00:00:00,72.125,-7.125,"144156","GPS",71.53918333,-6.156033333,"2018-03-20"
"2510",2018-03-20 00:00:00,72.125,-7.125,"144160","GPS",71.53918333,-6.156033333,"2018-03-20"
"2511",2018-03-20 00:00:00,71.95,-3.8,"144162","GPS",71.53918333,-6.156033333,"2018-03-20"
"2512",2018-03-20 00:00:00,72.125,-7.125,"144160","GPS",71.53918333,-6.156033333,"2018-03-20"
"2513",2018-03-20 00:00:00,72.225,-7.15,"144163","GPS",71.53918333,-6.156033333,"2018-03-20"
"2514",2018-03-20 00:00:00,72.275,-2.95,"144161","GPS",71.53918333,-6.156033333,"2018-03-20"
"2515",2018-03-20 00:00:00,72.375,-5.375,"144157","GPS",71.53918333,-6.156033333,"2018-03-20"
"2516",2018-03-20 01:00:00,72.125,-7.125,"144160","GPS",71.5392,-6.156,"2018-03-20"
"2517",2018-03-20 01:00:00,72.125,-7.125,"144156","GPS",71.5392,-6.156,"2018-03-20"
"2518",2018-03-20 01:00:00,72.125,-7.125,"144159","GPS",71.5392,-6.156,"2018-03-20"
"2519",2018-03-20 01:00:00,72.375,-5.375,"144157","GPS",71.5392,-6.156,"2018-03-20"
"2520",2018-03-20 01:00:00,72.225,-7.15,"144163","GPS",71.5392,-6.156,"2018-03-20"
"2521",2018-03-20 01:00:00,72.375,-5.375,"144157","GPS",71.5392,-6.156,"2018-03-20"
"2522",2018-03-20 01:00:00,72.125,-7.125,"144156","GPS",71.5392,-6.156,"2018-03-20"
"2523",2018-03-20 01:00:00,72.125,-7.125,"144159","GPS",71.5392,-6.156,"2018-03-20"
"2524",2018-03-20 01:00:00,72.275,-2.95,"144161","GPS",71.5392,-6.156,"2018-03-20"
"2525",2018-03-20 03:00:00,72.375,-5.375,"144157","GPS",71.53915,-6.15625,"2018-03-20"
"2526",2018-03-20 05:00:00,72.125,-7.125,"144158","GPS",71.53908333,-6.156433333,"2018-03-20"
"2527",2018-03-20 12:00:00,72.15,-7.125,"144163","GPS",71.53925,-6.155933333,"2018-03-20"
"2528",2018-03-20 12:00:00,72.15,-7.125,"144163","GPS",71.53925,-6.155933333,"2018-03-20"
"2529",2018-03-20 12:00:00,71.975,-3.9,"144162","GPS",71.53925,-6.155933333,"2018-03-20"
"2530",2018-03-20 12:00:00,72.125,-7.125,"144156","GPS",71.53925,-6.155933333,"2018-03-20"
"2531",2018-03-20 12:00:00,72.125,-7.125,"144160","GPS",71.53925,-6.155933333,"2018-03-20"
"2532",2018-03-20 12:00:00,72.125,-7.125,"144159","GPS",71.53925,-6.155933333,"2018-03-20"
"2533",2018-03-20 12:00:00,72.125,-7.125,"173618","GPS",71.53925,-6.155933333,"2018-03-20"
"2534",2018-03-20 12:00:00,72.125,-7.125,"173618","GPS",71.53925,-6.155933333,"2018-03-20"
"2535",2018-03-20 12:00:00,72.375,-5.375,"144157","GPS",71.53925,-6.155933333,"2018-03-20"
"2536",2018-03-20 12:00:00,72.35,-7.125,"144158","GPS",71.53925,-6.155933333,"2018-03-20"
"2537",2018-03-20 12:00:00,72.3,-2.875,"144161","GPS",71.53925,-6.155933333,"2018-03-20"
"2538",2018-03-20 13:00:00,72.375,-5.375,"144157","GPS",71.53925,-6.1559,"2018-03-20"
"2539",2018-03-20 13:00:00,72.375,-7.125,"144158","GPS",71.53925,-6.1559,"2018-03-20"
"2540",2018-03-20 13:00:00,72.125,-7.125,"144156","GPS",71.53925,-6.1559,"2018-03-20"
"2541",2018-03-20 13:00:00,72.3,-2.875,"144161","GPS",71.53925,-6.1559,"2018-03-20"
"2542",2018-03-20 13:00:00,72.125,-7.125,"144159","GPS",71.53925,-6.1559,"2018-03-20"
"2543",2018-03-20 13:00:00,72.125,-7.125,"144160","GPS",71.53925,-6.1559,"2018-03-20"
"2544",2018-03-20 13:00:00,72.15,-7.125,"144163","GPS",71.53925,-6.1559,"2018-03-20"
"2545",2018-03-20 23:00:00,72.175,-7.125,"144158","GPS",71.53928333,-6.155883333,"2018-03-20"
"2546",2018-03-21 00:00:00,72.15,-7.125,"144163","GPS",71.53925,-6.1559,"2018-03-21"
"2547",2018-03-21 00:00:00,72,-3.95,"144162","GPS",71.53925,-6.1559,"2018-03-21"
"2548",2018-03-21 00:00:00,72.125,-7.125,"173618","GPS",71.53925,-6.1559,"2018-03-21"
"2549",2018-03-21 00:00:00,72.125,-7.125,"144160","GPS",71.53925,-6.1559,"2018-03-21"
"2550",2018-03-21 00:00:00,72.375,-2.775,"144161","GPS",71.53925,-6.1559,"2018-03-21"
"2551",2018-03-21 00:00:00,72.125,-7.125,"144159","GPS",71.53925,-6.1559,"2018-03-21"
"2552",2018-03-21 00:00:00,72.125,-7.125,"144156","GPS",71.53925,-6.1559,"2018-03-21"
"2553",2018-03-21 00:00:00,72.375,-5.375,"144157","GPS",71.53925,-6.1559,"2018-03-21"
"2554",2018-03-21 00:00:00,72.175,-7.125,"144158","GPS",71.53925,-6.1559,"2018-03-21"
"2555",2018-03-21 01:00:00,72.125,-7.125,"144156","GPS",71.53911667,-6.1566,"2018-03-21"
"2556",2018-03-21 01:00:00,72.15,-7.125,"144163","GPS",71.53911667,-6.1566,"2018-03-21"
"2557",2018-03-21 01:00:00,72.175,-7.125,"144158","GPS",71.53911667,-6.1566,"2018-03-21"
"2558",2018-03-21 01:00:00,72.125,-7.125,"144156","GPS",71.53911667,-6.1566,"2018-03-21"
